workload;root;LZP;ROLZX;RANK;TEXT;skip;TPAQ;BWTS;LZ;blocksize_1MB;MTFT;blocksize_1KB;entropy;SRT;X86;checksum;FPAQ;RLT;BWT;blocksize_1GB;jobs_8;jobs_1;jobs_4;TPAQX;CM;ZRLT;Range;ROLZ;ANS0;ANS1;Huffman;energy;performance
v5.12.tar;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1140.971741546;19.594
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;798.726988684;14.374
v5.12.tar;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3073.772745054;54.042
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;2403.88433541;50.04
v5.12.tar;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;6293.05668432;268.576
v5.12.tar;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;4160.171944734;201.848
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;152902.908311392;3242.136
v5.12.tar;1;0;0;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5810.982826006;109.108
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1547.78695783;70.128
v5.12.tar;1;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1956.945410308;36.076
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1249.902003974;59.548
v5.12.tar;1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2264.852046752;40.934
v5.12.tar;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;59009.954931218;1214.666
v5.12.tar;1;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1588.408283038;28.27
v5.12.tar;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3180.681194744;55.67
v5.12.tar;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;5739.446899522;160.632
v5.12.tar;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1381.221637754;24.568
v5.12.tar;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1026.327305602;19.24
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1580.765686126;72.488
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1620.025387186;71.626
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;309.359915876;4.59
v5.12.tar;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1109.90335319;20.066
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;624.903086608;11.934
v5.12.tar;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;42548.209049928;902.058
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;856.033724846;14.776
v5.12.tar;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1596.486558478;27.108
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1337.631790002;58.62
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1581.14951583;70.512
v5.12.tar;1;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;2736.448427008;47.594
v5.12.tar;1;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1741.347209664;31.434
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;516.80005384;9.168
v5.12.tar;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;805.851604342;15.988
v5.12.tar;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;972.748999248;20.056
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;5800.549370056;183.808
v5.12.tar;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1485.82368615;23.974
v5.12.tar;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;151892.417504088;3213.056
v5.12.tar;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;1436.921863738;63.37
v5.12.tar;1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;10675.287821462;435.896
v5.12.tar;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;22354.552388802;435.816
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;534.316667552;9.342
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;2553.595205772;43.82
v5.12.tar;1;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;57948.1753564659;1198.378
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;2248.029336438;101.31
v5.12.tar;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;6864.825941236;123.588
v5.12.tar;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1732.260314108;29.188
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;928.087228158;18.696
v5.12.tar;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2961.709325126;51.116
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;1991.329977972;92.452
v5.12.tar;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;3144.53039509;139.34
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;464.194477094;15.636
v5.12.tar;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;2399.466599912;43.422
v5.12.tar;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;2897.938460756;49.9
v5.12.tar;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;6701.308453688;123.094
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;154982.868714834;3177.094
v5.12.tar;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;58839.553577534;1202.086
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;3199.479476908;56.024
v5.12.tar;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;56918.412655118;1155.32
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;715.418587202;14.178
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;148500.383516374;3142.736
v5.12.tar;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;23618.351101766;464.288
v5.12.tar;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;6684.100611144;184.668
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;23318.299227308;475.798
v5.12.tar;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3853.592957782;81.97
v5.12.tar;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7044.762590994;127.476
v5.12.tar;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;3166.434208788;56.238
v5.12.tar;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;23925.672055172;475.864
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;24076.40939471;832.984
v5.12.tar;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;3889.982644164;185.256
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;7260.591134752;211.292
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;2772.245915502;127.488
v5.12.tar;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;3234.221206516;59.64
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2090.779220054;100.982
v5.12.tar;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;23454.610832998;474.238
v5.12.tar;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2919.167351524;48.34
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;298.125894272;8.702
v5.12.tar;1;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;6758.982826188;281.536
v5.12.tar;1;0;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;10138.032368602;434.148
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2051.020432104;93.418
v5.12.tar;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2730.711295352;138.632
v5.12.tar;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;895.899877498;18.696
v5.12.tar;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;5659.023096278;107.472
v5.12.tar;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;23784.07208618;477.364
v5.12.tar;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;11319.026765328;456.012
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;541.985291486;10.812
v5.12.tar;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2155.797231992;37.29
v5.12.tar;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;6609.495532566;261.618
v5.12.tar;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;24360.859929374;490.876
v5.12.tar;1;1;0;0;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1393.621674268;24.256
v5.12.tar;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7779.151322988;139.572
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;776.724189094;35.032
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2698.139702022;121.528
v5.12.tar;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;6737.669544124;280.386
v5.12.tar;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;191315.319283436;4018.112
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;320.97130502;9.732
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;881.26170521;18.386
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;668.355615236;31.596
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;199583.897939422;3992.428
v5.12.tar;1;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;5839.572130098;260.258
v5.12.tar;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;682.662684098;14.09
v5.12.tar;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;10420.597116098;437.378
v5.12.tar;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;3230.545453884;57.376
v5.12.tar;1;1;0;0;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6297.441138808;113.546
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;185505.883476038;3958.75
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1135.190612796;32.538
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;722.147321636;32.594
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;23301.065310118;454.548
v5.12.tar;1;0;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;3657.154753724;170.376
v5.12.tar;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;3051.199778548;52.906
v5.12.tar;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;57910.960285904;1157.494
v5.12.tar;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;25555.66763375;530.646
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1195.039601814;38.668
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;588.778141822;24.574
v5.12.tar;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;3158.639619778;55.522
v5.12.tar;1;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2984.835551404;55.318
v5.12.tar;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;2395.329698406;111.256
v5.12.tar;1;0;0;0;1;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;58055.018380874;1180.78
v5.12.tar;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;24825.008365522;495.632
v5.12.tar;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;25797.03728597;518.564
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3005.714378278;73.624
v5.12.tar;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;9816.324080166;391.132
v5.12.tar;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;25177.901499828;494.152
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1028.676201442;28.244
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;976.694626458;39.804
v5.12.tar;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7229.454408104;130.87
v5.12.tar;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2169.764446598;108.358
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1942.282636296;87.96
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2645.248758616;47.116
v5.12.tar;1;1;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2619.001898104;47.908
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2407.227979416;42.504
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3315.963104758;72.498
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;714.58731357;14.372
v5.12.tar;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;22757.708352726;446.514
v5.12.tar;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;24452.164612618;471.214
v5.12.tar;1;1;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;4899.551488362;89.838
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;2353.333147752;110.094
v5.12.tar;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;25409.69650679;518.572
v5.12.tar;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;627.570440202;27.284
v5.12.tar;1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;9782.08605707201;432.102
v5.12.tar;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;688.892530534;30.704
v5.12.tar;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1049.771469146;22.268
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4533.038533016;201.97
v5.12.tar;1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;3346.363243024;59.8
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1263.716144598;55.686
v5.12.tar;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2378.78176954;41.21
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;1829.99479576;83.924
v5.12.tar;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;2766.834101184;135.89
v5.12.tar;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7029.837891418;128.778
v5.12.tar;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3766.939034774;93.838
v5.12.tar;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;907.79641033;19.308
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;780.530439062;14.918
v5.12.tar;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;2308.811627192;103.67
v5.12.tar;1;1;1;1;0;1;0;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2735.63689301;51.136
v5.12.tar;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45753.918265648;1001.228
v5.12.tar;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1948.652654198;89.4
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;460.35484241;15.35
v5.12.tar;1;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1225.593133004;35.538
v5.12.tar;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;600.935939502;10.156
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;17912.055465666;370.402
v5.12.tar;1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;3292.14998528;57.732
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1409.221401756;27.886
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;2582.381431212;117.856
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1213.900176422;36.95
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;296.157953108;8.748
v5.12.tar;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;2946.566488776;51.764
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1802.359628726;83.984
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;313.88571708;9.9
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;543.82951784;20.13
v5.12.tar;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;2803.359530178;135.31
v5.12.tar;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;86561.5379987001;1781.06
v5.12.tar;1;1;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2899.055639974;50.466
