root;ee_instrument;simplifycfg;ipsccp;called_value_propagation;basicaa;instcombine;inline;mergereturn;jump_threading;pgo_memop_opt;tailcallelim;licm;sink;gvn;sccp;adce;performance;energy
1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;1;1;72012.400000;2409.800000
1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;71694.000000;2471.800000
1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1;73449.400000;2470.600000
1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;1;71161.800000;2403.800000
1;1;1;0;0;0;0;1;1;0;1;0;1;1;1;0;1;72481.400000;2473.600000
1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;72961.200000;2453.200000
1;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;1;74120.800000;2524.600000
1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;64247.000000;2195.600000
1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;64506.800000;2185.400000
1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;65790.200000;2258.600000
1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;67280.000000;2304.800000
1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;66874.800000;2207.600000
1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;67262.800000;2331.400000
1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;68158.800000;2369.800000
1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;1;1;68908.800000;2350.800000
1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;70807.800000;2370.000000
1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;70712.600000;2436.400000
1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;73399.000000;2481.600000
1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;74760.800000;2525.000000
1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;0;1;72291.800000;2488.600000
1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;1;74210.000000;2506.800000
1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;1;73895.800000;2505.000000
1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;75432.200000;2567.400000
1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;66792.000000;2240.000000
1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;68044.400000;2328.000000
1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;67051.000000;2302.800000
1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;1;1;68233.400000;2378.600000
1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;73392.800000;2433.800000
1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;73636.400000;2538.400000
1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;74886.600000;2534.000000
1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;75366.800000;2533.000000
1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;67879.400000;2334.400000
1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;1;1;69583.000000;2337.400000
1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;74734.200000;2518.200000
1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;76137.000000;2591.600000
1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0;1;68913.200000;2312.200000
1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;75431.200000;2579.800000
1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;70280.800000;2383.800000
1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;77214.000000;2595.800000
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;62865.800000;2170.800000
1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;63039.200000;2155.000000
1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;64884.200000;2214.800000
1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;66423.400000;2233.800000
1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;65563.200000;2242.000000
1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;66444.800000;2272.000000
1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;67187.000000;2269.400000
1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;67798.000000;2345.000000
1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;65646.000000;2227.000000
1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;67053.800000;2275.400000
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;66968.400000;2288.800000
1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;1;68571.600000;2324.800000
1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;66032.800000;2256.600000
1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;67632.200000;2296.200000
1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;67829.200000;2276.800000
1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;69158.600000;2394.800000
1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;66005.800000;2254.000000
1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;66217.600000;2223.000000
1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;67529.200000;2326.200000
1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;1;69147.600000;2354.200000
1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;68462.600000;2305.000000
1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;68840.000000;2345.200000
1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;1;69978.200000;2401.200000
1;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;70263.400000;2433.600000
1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;68649.600000;2315.400000
1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;69911.800000;2372.400000
1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;69729.600000;2377.800000
1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;71424.000000;2408.000000
1;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;69150.000000;2372.600000
1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;70450.200000;2384.400000
1;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;1;70834.400000;2378.200000
1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;71822.400000;2460.600000
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;62845.200000;2148.200000
1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;63092.200000;2157.200000
1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;64960.800000;2185.200000
1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;1;66347.400000;2273.000000
1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;65507.600000;2217.400000
1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;0;1;66464.000000;2290.200000
1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;67228.800000;2252.000000
1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;1;67943.200000;2327.200000
1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;66206.400000;2249.400000
1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;66204.200000;2254.400000
1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;0;1;68490.400000;2344.600000
1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;1;70139.400000;2373.600000
1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;1;67596.200000;2318.200000
1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;69132.800000;2332.200000
1;1;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;69235.600000;2359.400000
1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;1;70547.000000;2394.600000
1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;65544.000000;2268.000000
1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;67148.800000;2296.000000
1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;66303.200000;2232.000000
1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;67603.000000;2320.400000
1;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;1;68526.600000;2339.000000
1;1;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;69032.000000;2315.000000
1;1;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;69866.600000;2381.600000
1;1;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;70462.400000;2416.400000
1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;67115.600000;2253.400000
1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;1;1;68434.800000;2345.000000
1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;70010.000000;2357.600000
1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;71355.800000;2465.200000
1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;0;1;67684.800000;2299.800000
1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;70814.800000;2366.200000
1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;69241.400000;2404.200000
1;1;1;0;0;0;0;1;1;1;0;1;1;1;1;1;1;72131.800000;2465.200000
1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;69727.600000;2359.600000
1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;69970.600000;2321.800000
1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;71343.800000;2458.200000
1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;1;1;72982.000000;2489.600000
1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;72403.600000;2432.000000
1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;72975.800000;2495.000000
1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;73852.200000;2480.800000
1;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;1;74683.200000;2515.200000
1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;1;72270.600000;2461.000000
1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;1;1;74017.000000;2503.400000
1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;73769.600000;2519.400000
1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;1;75255.800000;2563.200000
1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;1;72532.400000;2439.000000
1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;1;74748.000000;2492.200000
1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;1;74319.000000;2558.200000
1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;76143.000000;2601.000000
1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;69945.200000;2329.200000
1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;69825.000000;2403.200000
1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;1;71583.400000;2433.400000
1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;1;73089.800000;2455.400000
1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;72336.200000;2498.800000
1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;72998.600000;2462.800000
1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;74068.400000;2504.600000
1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;74370.000000;2527.400000
1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;72499.400000;2463.200000
1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;1;73889.200000;2515.800000
1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;73795.000000;2504.600000
1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;75553.600000;2534.600000
1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;0;1;72984.400000;2496.800000
1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;74619.400000;2535.000000
1;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;74690.600000;2516.000000
1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;76172.800000;2617.200000
1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;72661.600000;2462.600000
1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;72776.600000;2422.200000
1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;74178.000000;2557.400000
1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;75715.000000;2558.000000
1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;75137.800000;2536.200000
1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;0;1;75338.000000;2543.600000
1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;76548.600000;2595.000000
1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;1;77365.400000;2599.800000
1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;1;72464.600000;2425.600000
1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;72776.200000;2481.400000
1;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;75111.000000;2551.000000
1;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;76753.600000;2582.600000
1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;74282.800000;2554.800000
1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;0;1;75850.400000;2573.200000
1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;75750.000000;2532.000000
1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;77319.000000;2646.000000
1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;75172.800000;2524.600000
1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;76755.400000;2578.800000
1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;75609.800000;2563.200000
1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;77133.800000;2628.400000
1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;75251.600000;2549.800000
1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;1;75795.600000;2568.000000
1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;76714.400000;2609.600000
1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;77325.200000;2642.200000
1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;1;76484.400000;2560.000000
1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;78157.000000;2656.200000
1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;76583.600000;2599.600000
1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;78204.800000;2632.200000
1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;77388.800000;2601.800000
1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;77227.000000;2601.200000
1;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;78616.800000;2644.000000
1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;78919.200000;2685.400000
1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;58935.400000;2010.200000
1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;60208.200000;2031.400000
1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;59171.800000;2030.000000
1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;60531.400000;2070.200000
1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;60274.400000;2046.600000
1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;60612.200000;2068.600000
1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;61582.000000;2091.000000
1;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;61988.200000;2098.800000
1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;59935.200000;2055.000000
1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;61330.800000;2095.200000
1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;61421.800000;2117.400000
1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;62599.000000;2132.800000
1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;60535.400000;2052.600000
1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;61878.200000;2151.400000
1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;61665.200000;2109.400000
1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;63295.000000;2160.200000
1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;60312.200000;2040.400000
1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;60173.400000;2039.800000
1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;61603.000000;2122.800000
1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;62988.800000;2142.400000
1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;62387.400000;2123.800000
1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;62780.000000;2135.400000
1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;63662.200000;2171.000000
1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;63951.800000;2191.000000
1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;62610.000000;2119.000000
1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;1;63885.000000;2151.800000
1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;63787.800000;2189.200000
1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;64891.200000;2193.600000
1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;63311.200000;2140.800000
1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;1;64244.600000;2229.800000
1;1;1;0;0;0;1;0;0;0;0;1;0;1;1;1;1;64360.000000;2197.400000
1;1;1;0;0;0;1;0;0;0;0;1;1;1;1;1;1;65638.200000;2210.400000
1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;63773.000000;2196.000000
1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;63912.200000;2177.200000
1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;65225.400000;2227.400000
1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;66472.600000;2261.400000
1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;66216.400000;2255.800000
1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;66721.800000;2288.400000
1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;67396.600000;2280.600000
1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;1;68073.200000;2307.400000
1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;66105.400000;2266.600000
1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;66291.200000;2231.400000
1;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;68669.400000;2314.600000
1;1;1;0;0;0;1;0;0;0;1;1;0;1;0;1;1;69616.800000;2408.200000
1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;67709.200000;2296.000000
1;1;1;0;0;0;1;0;0;0;1;1;0;1;1;0;1;69224.600000;2318.800000
1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;68769.200000;2320.200000
1;1;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;70371.000000;2411.800000
1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;66193.400000;2250.400000
1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;67347.000000;2292.400000
1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;66474.200000;2269.200000
1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1;67927.400000;2277.600000
1;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;68452.600000;2340.600000
1;1;1;0;0;0;1;0;0;0;1;1;1;0;1;0;1;69002.200000;2334.200000
1;1;1;0;0;0;1;0;0;0;1;1;1;0;0;1;1;69872.600000;2338.600000
1;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;1;70290.800000;2413.600000
1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;67408.400000;2336.400000
1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;1;68708.400000;2307.400000
1;1;1;0;0;0;1;0;0;0;1;1;1;1;0;0;1;70059.000000;2360.800000
1;1;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;70963.800000;2434.000000
1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;68223.400000;2311.800000
1;1;1;0;0;0;1;0;0;0;1;1;1;1;1;0;1;70408.000000;2395.600000
1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;69501.000000;2346.200000
1;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;71761.600000;2451.600000
1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;60349.800000;2065.600000
1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;60392.200000;2057.200000
1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;61679.600000;2110.600000
1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;63000.600000;2145.000000
1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;62625.000000;2149.600000
1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;63136.800000;2142.000000
1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;63895.400000;2142.400000
1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;1;1;64427.000000;2237.200000
1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;62385.400000;2135.200000
1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;63485.400000;2210.400000
1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;63896.800000;2142.200000
1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;64968.800000;2220.400000
1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;62831.800000;2162.800000
1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;1;64395.400000;2185.000000
1;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1;63933.200000;2218.800000
1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;65750.200000;2227.400000
1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;66012.000000;2242.400000
1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;66118.600000;2204.400000
1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;67419.600000;2314.200000
1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;1;68818.600000;2315.800000
1;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;68298.800000;2324.000000
1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;68828.200000;2352.000000
1;1;1;0;0;0;1;0;0;1;1;0;1;0;0;1;1;69645.200000;2344.600000
1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;70038.800000;2379.200000
1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;68424.000000;2361.000000
1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;1;69623.200000;2366.000000
1;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;1;69575.800000;2372.400000
1;1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;71055.800000;2378.400000
1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;68875.600000;2358.200000
1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;70490.000000;2394.400000
1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;70323.400000;2372.600000
1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;1;1;71536.200000;2465.200000
1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;62763.600000;2136.000000
1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;62751.600000;2109.200000
1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;64004.200000;2174.600000
1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;1;65058.200000;2249.200000
1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;64995.800000;2241.800000
1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;65563.400000;2229.400000
1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;1;66051.000000;2266.600000
1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;1;1;66754.200000;2264.000000
1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;68460.000000;2340.000000
1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;68327.800000;2314.000000
1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;70703.400000;2390.800000
1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;71918.800000;2427.400000
1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;69982.600000;2341.600000
1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;1;71350.200000;2470.000000
1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;1;70967.600000;2434.000000
1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;1;1;72629.200000;2456.800000
1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;64781.600000;2210.200000
1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;65955.000000;2262.000000
1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;65298.800000;2195.000000
1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;1;1;66493.800000;2230.400000
1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;70754.600000;2415.600000
1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;71203.200000;2423.400000
1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;1;1;71972.600000;2438.200000
1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;1;1;72354.000000;2465.600000
1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;66144.600000;2236.200000
1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;1;67358.800000;2308.000000
1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;71914.800000;2460.600000
1;1;1;0;0;0;1;0;0;1;1;1;1;1;0;1;1;73228.200000;2506.800000
1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;0;1;66770.200000;2266.200000
1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;72734.800000;2474.800000
1;1;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;68049.800000;2295.000000
1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;74033.400000;2528.400000
1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;63857.400000;2147.600000
1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;63901.400000;2190.000000
1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;66346.000000;2271.800000
1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;67923.000000;2271.200000
1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;67137.800000;2317.200000
1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;67928.000000;2296.600000
1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;68695.000000;2323.000000
