time,kernel-time,user-time,max-resident-set-size,avg-resident-set-size,avg-mem-use,config_id,partition,workload,ratio,encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting
1.96,0.08,2.12,117896.0,0.0,0.0,139,7,uiq2-4.bin,0.6071,0,1,0,0,1,0,0,0,1,0,1
6.03,0.09,6.18,117896.0,0.0,0.0,96,7,uiq2-4.bin,0.570897,1,1,0,0,0,0,1,0,0,1,0
4.46,0.09,4.78,123264.0,0.0,0.0,116,7,uiq2-4.bin,1.00005,1,0,0,0,0,1,0,0,0,1,0
4.64,0.08,4.81,119952.0,0.0,0.0,76,7,uiq2-4.bin,0.607173,1,1,0,0,0,1,0,1,0,1,0
2.02,0.1,2.18,118084.0,0.0,0.0,47,7,uiq2-4.bin,0.805522,0,0,0,0,0,1,0,1,0,0,0
4.46,0.08,4.79,123260.0,0.0,0.0,22,7,uiq2-4.bin,0.570897,1,1,0,1,0,0,0,0,1,1,0
2.41,0.08,3.73,121464.0,0.0,0.0,43,7,uiq2-4.bin,0.607097,0,0,0,1,0,0,0,0,0,1,0
2.4,0.09,3.67,124328.0,0.0,0.0,12,7,uiq2-4.bin,0.805413,0,1,0,0,0,1,0,1,1,1,0
4.87,0.09,6.24,124336.0,0.0,0.0,190,7,uiq2-4.bin,0.570891,1,1,0,0,0,1,0,0,0,1,0
3.54,0.07,3.72,117896.0,0.0,0.0,182,7,uiq2-4.bin,0.463055,1,0,0,0,1,0,0,1,1,0,0
19.21,0.12,30.3,382060.0,0.0,0.0,78,7,uiq2-4.bin,0.805527,1,1,0,0,0,1,0,1,1,0,0
4.62,0.08,4.78,117960.0,0.0,0.0,160,7,uiq2-4.bin,0.805416,0,1,0,0,0,0,1,0,1,1,0
6.04,0.08,6.22,117896.0,0.0,0.0,99,7,uiq2-4.bin,0.570604,1,1,0,1,0,0,0,1,0,0,0
3.48,0.08,3.64,117892.0,0.0,0.0,4,7,uiq2-4.bin,0.5706,0,0,0,1,0,0,0,0,0,0,0
6.03,0.08,6.2,117892.0,0.0,0.0,162,7,uiq2-4.bin,0.570897,0,1,0,0,0,0,1,1,1,0,0
4.43,0.07,4.81,123260.0,0.0,0.0,88,7,uiq2-4.bin,0.805527,1,1,0,0,0,0,1,0,1,1,0
2.05,0.09,2.2,118004.0,0.0,0.0,150,7,uiq2-4.bin,0.805413,0,0,0,0,0,1,0,0,1,1,0
4.84,0.08,6.14,121472.0,0.0,0.0,97,7,uiq2-4.bin,0.6071,1,1,0,1,0,0,0,0,1,0,0
4.61,0.08,4.78,117956.0,0.0,0.0,152,7,uiq2-4.bin,0.805416,0,0,0,0,0,0,1,1,0,1,0
3.45,0.08,3.6,117892.0,0.0,0.0,53,7,uiq2-4.bin,0.805522,0,0,1,0,0,0,0,1,0,1,0
2.4,0.07,3.71,124328.0,0.0,0.0,163,7,uiq2-4.bin,0.570604,0,1,0,0,1,0,0,0,1,1,1
2.11,0.09,2.27,117984.0,0.0,0.0,6,7,uiq2-4.bin,0.805413,0,0,0,0,0,1,0,0,0,0,0
6.16,0.1,6.32,117896.0,0.0,0.0,191,7,uiq2-4.bin,0.570897,1,1,0,0,1,0,0,0,0,1,1
4.97,0.08,6.26,121476.0,0.0,0.0,70,7,uiq2-4.bin,0.805527,1,0,0,0,0,1,0,1,1,1,0
4.42,0.08,4.76,123260.0,0.0,0.0,141,7,uiq2-4.bin,0.47346,0,0,1,0,0,0,0,1,1,0,0
5.98,0.08,6.16,117892.0,0.0,0.0,170,7,uiq2-4.bin,0.47346,0,1,0,0,1,0,0,1,0,1,1
4.89,0.08,6.2,124336.0,0.0,0.0,95,7,uiq2-4.bin,0.570891,0,1,0,0,0,1,0,1,1,0,0
31.36,0.1,31.55,193248.0,0.0,0.0,183,7,uiq2-4.bin,0.607097,1,0,0,0,1,0,0,1,0,1,1
6.08,0.08,6.25,117896.0,0.0,0.0,24,7,uiq2-4.bin,0.570604,1,0,1,0,0,0,0,0,0,0,0
1.96,0.09,2.12,117896.0,0.0,0.0,92,7,uiq2-4.bin,0.463058,1,1,1,0,0,0,0,0,0,1,0
6.38,0.09,6.53,117896.0,0.0,0.0,23,7,uiq2-4.bin,0.805527,1,1,1,0,0,0,0,0,0,0,0
35.67,0.1,35.8,214684.0,0.0,0.0,27,7,uiq2-4.bin,0.805416,1,0,0,0,0,0,1,0,0,0,0
2.0,0.09,2.22,123240.0,0.0,0.0,117,7,uiq2-4.bin,0.805527,1,0,0,0,0,0,1,1,0,0,0
19.18,0.14,30.3,382228.0,0.0,0.0,169,7,uiq2-4.bin,0.5706,0,1,0,1,0,0,0,1,1,0,0
2.35,0.1,3.63,124328.0,0.0,0.0,37,7,uiq2-4.bin,1.00005,0,1,0,1,0,0,0,0,1,0,0
16.57,0.13,27.69,381464.0,0.0,0.0,176,7,uiq2-4.bin,0.463058,1,0,1,0,0,0,0,0,1,1,0
4.42,0.07,4.78,123256.0,0.0,0.0,121,7,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,1,0,0,1
2.37,0.08,3.69,121460.0,0.0,0.0,84,7,uiq2-4.bin,1.00005,1,1,0,0,0,0,1,1,0,1,0
1.95,0.1,2.17,123248.0,0.0,0.0,110,7,uiq2-4.bin,0.805522,1,0,1,0,0,0,0,0,0,1,0
16.6,0.14,27.68,381468.0,0.0,0.0,128,7,uiq2-4.bin,0.47346,0,1,0,1,0,0,0,0,0,1,0
4.59,0.09,4.73,117896.0,0.0,0.0,83,7,uiq2-4.bin,0.805527,1,1,0,0,0,1,0,0,1,1,0
4.45,0.07,4.79,123264.0,0.0,0.0,17,7,uiq2-4.bin,0.570897,1,1,0,1,0,0,0,1,1,1,0
4.59,0.1,4.76,117888.0,0.0,0.0,129,7,uiq2-4.bin,0.473454,0,1,0,0,1,0,0,1,0,0,0
19.1,0.11,30.27,382136.0,0.0,0.0,15,7,uiq2-4.bin,0.607173,1,1,0,0,0,0,1,1,1,1,0
6.05,0.09,6.2,117892.0,0.0,0.0,165,7,uiq2-4.bin,0.5706,0,1,1,0,0,0,0,0,1,1,0
2.44,0.08,3.72,121480.0,0.0,0.0,65,7,uiq2-4.bin,0.5706,0,1,0,0,0,1,0,1,0,1,0
3.5,0.08,3.67,117900.0,0.0,0.0,38,7,uiq2-4.bin,0.570891,0,1,0,0,1,0,0,0,0,1,0
19.41,0.15,30.64,382060.0,0.0,0.0,126,7,uiq2-4.bin,0.805522,0,1,1,0,0,0,0,0,1,0,0
4.85,0.08,6.18,121480.0,0.0,0.0,75,7,uiq2-4.bin,0.570897,1,1,0,0,1,0,0,0,1,1,0
3.47,0.09,3.64,117896.0,0.0,0.0,33,7,uiq2-4.bin,0.5706,0,1,0,1,0,0,0,0,0,0,0
2.06,0.1,2.2,117960.0,0.0,0.0,188,7,uiq2-4.bin,0.805413,1,1,0,0,0,1,0,1,0,0,0
32.98,0.1,33.11,215184.0,0.0,0.0,178,7,uiq2-4.bin,0.463055,1,0,0,0,1,0,0,0,1,1,0
1.97,0.09,2.19,123248.0,0.0,0.0,105,7,uiq2-4.bin,0.805522,1,1,0,0,0,0,1,0,0,0,0
4.6,0.09,4.75,117892.0,0.0,0.0,73,7,uiq2-4.bin,0.570604,1,0,0,1,0,0,0,1,1,0,0
2.03,0.1,2.19,117960.0,0.0,0.0,57,7,uiq2-4.bin,0.805522,0,0,0,0,1,0,0,0,0,1,1
1.97,0.09,2.19,123244.0,0.0,0.0,62,7,uiq2-4.bin,0.607167,0,1,0,1,0,0,0,1,1,1,0
4.8,0.09,4.98,117956.0,0.0,0.0,142,7,uiq2-4.bin,0.805527,0,0,1,0,0,0,0,0,1,1,0
1.98,0.1,2.14,117896.0,0.0,0.0,118,7,uiq2-4.bin,0.805522,1,0,0,0,0,0,1,0,1,0,0
1.98,0.09,2.14,117896.0,0.0,0.0,120,7,uiq2-4.bin,0.805522,1,0,0,1,0,0,0,1,0,1,0
4.94,0.09,6.26,121484.0,0.0,0.0,14,7,uiq2-4.bin,0.47346,1,1,0,0,0,1,0,1,1,1,0
18.2,0.14,29.36,381596.0,0.0,0.0,135,7,uiq2-4.bin,0.6071,0,1,0,0,0,0,1,0,1,0,0
6.02,0.08,6.18,117896.0,0.0,0.0,133,7,uiq2-4.bin,0.607167,0,1,0,0,0,1,0,0,0,1,0
6.03,0.08,6.17,117892.0,0.0,0.0,138,7,uiq2-4.bin,0.607167,0,1,0,0,1,0,0,1,0,0,1
4.7,0.09,4.85,117960.0,0.0,0.0,186,7,uiq2-4.bin,1.00005,1,1,0,1,0,0,0,0,0,1,0
4.45,0.08,4.8,123264.0,0.0,0.0,82,7,uiq2-4.bin,0.805527,1,1,0,0,1,0,0,1,1,0,0
32.94,0.1,33.09,215100.0,0.0,0.0,175,7,uiq2-4.bin,1.00005,1,0,0,0,0,1,0,0,1,1,0
4.44,0.09,4.78,123260.0,0.0,0.0,108,7,uiq2-4.bin,0.805413,1,0,1,0,0,0,0,1,0,0,0
4.62,0.08,4.78,117960.0,0.0,0.0,100,7,uiq2-4.bin,0.6071,1,1,0,0,1,0,0,1,0,0,0
4.6,0.08,4.75,117900.0,0.0,0.0,79,7,uiq2-4.bin,0.47346,1,1,0,0,1,0,0,1,1,1,1
4.62,0.08,4.79,117896.0,0.0,0.0,113,7,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,0,0,1,0
2.05,0.07,2.21,117960.0,0.0,0.0,157,7,uiq2-4.bin,1.00005,0,0,0,0,0,1,0,1,1,1,0
6.07,0.08,6.23,117896.0,0.0,0.0,20,7,uiq2-4.bin,0.570897,1,1,1,0,0,0,0,1,0,1,0
18.17,0.14,29.27,381460.0,0.0,0.0,51,7,uiq2-4.bin,1.00005,0,0,0,0,0,0,1,0,0,1,0
1.94,0.1,2.19,123248.0,0.0,0.0,102,7,uiq2-4.bin,0.805527,1,1,0,1,0,0,0,0,0,0,0
4.92,0.07,6.26,124336.0,0.0,0.0,67,7,uiq2-4.bin,0.805522,1,0,0,0,1,0,0,1,1,1,0
16.37,0.12,27.34,381460.0,0.0,0.0,59,7,uiq2-4.bin,0.473454,0,1,0,0,0,0,1,1,1,1,0
4.43,0.09,4.79,123256.0,0.0,0.0,124,7,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,0,0,1,1
31.02,0.13,31.14,193244.0,0.0,0.0,10,7,uiq2-4.bin,0.570891,0,0,1,0,0,0,0,0,0,1,0
4.8,0.08,4.96,117960.0,0.0,0.0,151,7,uiq2-4.bin,0.805413,0,0,0,0,0,0,1,1,1,0,0
33.84,0.1,33.99,215456.0,0.0,0.0,153,7,uiq2-4.bin,0.805416,0,0,0,0,0,0,1,0,1,1,0
4.62,0.08,4.79,117956.0,0.0,0.0,147,7,uiq2-4.bin,0.805416,0,0,0,0,1,0,0,0,1,1,0
4.43,0.09,4.77,123260.0,0.0,0.0,29,7,uiq2-4.bin,0.805416,1,0,0,1,0,0,0,0,1,0,0
4.84,0.09,6.18,124332.0,0.0,0.0,74,7,uiq2-4.bin,1.00005,1,0,1,0,0,0,0,1,1,1,0
3.51,0.09,3.67,117896.0,0.0,0.0,164,7,uiq2-4.bin,0.570891,0,0,0,0,1,0,0,1,1,1,1
43.52,0.1,43.67,215436.0,0.0,0.0,172,7,uiq2-4.bin,0.463055,0,1,0,0,1,0,0,1,1,0,0
4.6,0.1,4.76,117896.0,0.0,0.0,18,7,uiq2-4.bin,0.805527,1,1,0,0,1,0,0,1,1,1,0
2.08,0.08,2.27,117960.0,0.0,0.0,2,7,uiq2-4.bin,1.00005,0,1,0,0,1,0,0,0,0,0,0
3.5,0.09,3.64,117892.0,0.0,0.0,42,7,uiq2-4.bin,0.5706,0,0,0,1,0,0,0,0,1,0,0
1.97,0.1,2.19,123248.0,0.0,0.0,66,7,uiq2-4.bin,0.607167,0,1,0,0,1,0,0,1,1,0,1
3.53,0.08,3.69,117892.0,0.0,0.0,32,7,uiq2-4.bin,0.805416,0,1,1,0,0,0,0,0,0,0,0
3.51,0.1,3.64,117892.0,0.0,0.0,40,7,uiq2-4.bin,0.805413,0,0,1,0,0,0,0,1,0,0,0
43.77,0.09,43.94,214812.0,0.0,0.0,143,7,uiq2-4.bin,0.805416,0,0,0,1,0,0,0,1,0,1,0
33.02,0.1,33.16,214896.0,0.0,0.0,85,7,uiq2-4.bin,0.607167,1,1,1,0,0,0,0,1,0,0,0
6.02,0.08,6.17,117896.0,0.0,0.0,134,7,uiq2-4.bin,0.6071,0,1,0,0,0,0,1,1,0,0,0
4.92,0.07,6.22,124340.0,0.0,0.0,21,7,uiq2-4.bin,0.570604,1,1,0,1,0,0,0,1,1,0,0
1.99,0.09,2.14,117892.0,0.0,0.0,122,7,uiq2-4.bin,0.805527,1,0,0,1,0,0,0,0,1,1,0
4.89,0.06,6.25,121472.0,0.0,0.0,131,7,uiq2-4.bin,0.607097,0,1,0,0,0,1,0,1,0,0,0
4.44,0.1,4.77,123260.0,0.0,0.0,101,7,uiq2-4.bin,0.805416,1,0,0,0,0,1,0,1,1,0,0
2.04,0.12,2.25,123248.0,0.0,0.0,119,7,uiq2-4.bin,1.00005,1,0,0,0,0,0,1,0,0,1,0
4.63,0.07,4.8,117956.0,0.0,0.0,31,7,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,0,0,0,1
1.96,0.11,2.12,117892.0,0.0,0.0,48,7,uiq2-4.bin,0.805413,0,0,0,0,0,1,0,0,1,0,0
6.03,0.08,6.18,117892.0,0.0,0.0,25,7,uiq2-4.bin,0.570604,1,0,0,1,0,0,0,0,0,0,0
1.96,0.1,2.2,123248.0,0.0,0.0,109,7,uiq2-4.bin,0.805527,1,0,1,0,0,0,0,0,1,0,0
3.47,0.09,3.63,118000.0,0.0,0.0,130,7,uiq2-4.bin,1.00005,0,1,0,0,1,0,0,0,1,0,0
4.6,0.09,4.75,117892.0,0.0,0.0,111,7,uiq2-4.bin,0.805522,1,0,0,0,1,0,0,1,0,0,0
40.72,0.09,40.85,193208.0,0.0,0.0,171,7,uiq2-4.bin,0.6071,0,1,0,0,1,0,0,0,1,1,0
4.47,0.08,4.78,123268.0,0.0,0.0,81,7,uiq2-4.bin,0.805416,1,1,0,0,1,0,0,0,1,1,1
4.59,0.08,4.76,117896.0,0.0,0.0,174,7,uiq2-4.bin,0.473454,1,0,0,0,0,0,1,0,1,1,0
19.5,0.11,30.69,382280.0,0.0,0.0,90,7,uiq2-4.bin,0.6071,1,1,0,0,1,0,0,1,1,0,1
4.63,0.09,4.79,117960.0,0.0,0.0,80,7,uiq2-4.bin,1.00005,1,1,1,0,0,0,0,1,1,0,0
19.05,0.13,30.21,381928.0,0.0,0.0,13,7,uiq2-4.bin,0.570891,1,0,0,0,0,0,1,1,1,1,0
2.36,0.1,3.61,121464.0,0.0,0.0,137,7,uiq2-4.bin,1.00005,0,1,0,1,0,0,0,1,0,1,0
2.02,0.1,2.18,117960.0,0.0,0.0,158,7,uiq2-4.bin,0.805413,0,0,0,1,0,0,0,1,1,1,0
4.58,0.1,4.76,117904.0,0.0,0.0,93,7,uiq2-4.bin,1.00005,0,1,0,0,1,0,0,1,0,1,0
3.49,0.08,3.67,117892.0,0.0,0.0,3,7,uiq2-4.bin,0.805413,0,0,1,0,0,0,0,0,0,0,0
33.8,0.1,33.94,191228.0,0.0,0.0,177,7,uiq2-4.bin,0.473454,1,0,0,0,0,1,0,1,0,1,0
1.99,0.1,2.14,117892.0,0.0,0.0,136,7,uiq2-4.bin,0.473454,0,1,0,0,0,0,1,0,0,1,0
1.97,0.08,2.2,123248.0,0.0,0.0,52,7,uiq2-4.bin,0.473454,0,0,0,1,0,0,0,1,1,0,0
4.61,0.08,4.75,117960.0,0.0,0.0,144,7,uiq2-4.bin,0.463058,0,0,0,1,0,0,0,0,1,1,0
2.49,0.09,3.76,121468.0,0.0,0.0,61,7,uiq2-4.bin,1.00005,0,1,1,0,0,0,0,1,1,1,0
5.09,0.09,6.48,130428.0,0.0,0.0,161,7,uiq2-4.bin,0.805416,0,1,0,0,0,0,1,1,0,1,0
2.4,0.09,3.64,121464.0,0.0,0.0,132,7,uiq2-4.bin,0.607173,0,1,0,0,0,1,0,0,1,0,0
20.39,0.14,31.55,382412.0,0.0,0.0,127,7,uiq2-4.bin,0.47346,0,1,1,0,0,0,0,0,0,1,0
1.97,0.09,2.11,117892.0,0.0,0.0,112,7,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,0,1,0,0
2.42,0.1,3.74,124324.0,0.0,0.0,9,7,uiq2-4.bin,0.463055,0,0,1,0,0,0,0,0,1,0,0
4.45,0.07,4.78,123264.0,0.0,0.0,77,7,uiq2-4.bin,0.805416,1,1,0,0,0,0,1,1,1,0,0
3.49,0.11,3.63,117892.0,0.0,0.0,44,7,uiq2-4.bin,0.607167,0,0,0,0,1,0,0,1,0,0,0
4.84,0.08,6.15,124336.0,0.0,0.0,19,7,uiq2-4.bin,1.00005,1,1,1,0,0,0,0,0,1,1,0
2.4,0.08,3.68,121468.0,0.0,0.0,184,7,uiq2-4.bin,0.463055,1,0,0,0,1,0,0,1,1,0,1
19.08,0.12,30.27,382156.0,0.0,0.0,140,7,uiq2-4.bin,1.00005,0,1,0,0,1,0,0,0,0,1,1
2.03,0.08,2.19,117964.0,0.0,0.0,39,7,uiq2-4.bin,0.5706,0,1,0,0,1,0,0,0,0,0,1
6.06,0.08,6.22,117896.0,0.0,0.0,98,7,uiq2-4.bin,0.607173,1,1,0,0,0,0,1,0,1,0,0
2.42,0.07,3.75,124344.0,0.0,0.0,94,7,uiq2-4.bin,1.00005,1,1,1,0,0,0,0,0,1,0,0
2.03,0.07,2.19,118056.0,0.0,0.0,155,7,uiq2-4.bin,0.805413,0,0,0,0,1,0,0,1,1,0,1
2.03,0.08,2.19,117960.0,0.0,0.0,149,7,uiq2-4.bin,0.805416,0,0,0,0,0,1,0,1,0,1,0
4.98,0.08,6.37,124340.0,0.0,0.0,16,7,uiq2-4.bin,0.47346,1,1,1,0,0,0,0,1,1,1,0
6.05,0.07,6.2,117900.0,0.0,0.0,89,7,uiq2-4.bin,0.805527,1,1,0,0,1,0,0,1,0,1,1
1.94,0.11,2.15,123240.0,0.0,0.0,46,7,uiq2-4.bin,0.805413,0,0,0,0,1,0,0,0,0,1,0
1.96,0.09,2.19,123244.0,0.0,0.0,103,7,uiq2-4.bin,0.805522,1,1,0,0,1,0,0,0,0,0,0
1.95,0.08,2.17,123240.0,0.0,0.0,56,7,uiq2-4.bin,0.607167,0,0,0,0,1,0,0,0,1,0,1
1.95,0.1,2.19,123244.0,0.0,0.0,54,7,uiq2-4.bin,0.607097,0,0,0,0,1,0,0,1,0,0,1
16.62,0.12,27.78,381460.0,0.0,0.0,173,7,uiq2-4.bin,0.463058,1,0,0,0,0,0,1,1,1,0,0
4.6,0.08,4.75,117892.0,0.0,0.0,71,7,uiq2-4.bin,0.607173,1,0,0,0,1,0,0,0,1,1,1
1.96,0.09,2.11,117896.0,0.0,0.0,60,7,uiq2-4.bin,0.473454,0,1,0,0,1,0,0,1,1,1,0
3.62,0.07,3.79,117932.0,0.0,0.0,168,7,uiq2-4.bin,0.570891,0,1,0,1,0,0,0,0,1,1,0
1.97,0.09,2.14,117896.0,0.0,0.0,185,7,uiq2-4.bin,0.607167,1,1,0,0,1,0,0,0,0,1,0
1.99,0.1,2.13,117892.0,0.0,0.0,49,7,uiq2-4.bin,1.00005,0,0,0,0,0,1,0,0,0,1,0
16.65,0.14,27.63,381876.0,0.0,0.0,179,7,uiq2-4.bin,0.463058,1,0,1,0,0,0,0,1,1,0,0
30.45,0.1,30.58,193244.0,0.0,0.0,181,7,uiq2-4.bin,0.607173,1,0,0,0,1,0,0,1,0,1,0
2.35,0.07,3.62,121460.0,0.0,0.0,55,7,uiq2-4.bin,0.805522,0,0,0,0,1,0,0,0,1,1,1
2.03,0.08,2.2,117956.0,0.0,0.0,107,7,uiq2-4.bin,0.607097,1,1,0,0,1,0,0,0,0,0,1
4.6,0.1,4.76,117896.0,0.0,0.0,68,7,uiq2-4.bin,0.570897,1,0,0,1,0,0,0,1,1,1,0
4.47,0.1,4.78,123264.0,0.0,0.0,114,7,uiq2-4.bin,1.00005,1,0,0,0,0,1,0,1,0,0,0
3.48,0.11,3.62,117892.0,0.0,0.0,41,7,uiq2-4.bin,0.5706,0,0,0,1,0,0,0,1,0,0,0
6.05,0.09,6.22,117892.0,0.0,0.0,72,7,uiq2-4.bin,1.00005,1,0,0,0,0,0,1,1,0,1,0
2.0,0.11,2.17,117896.0,0.0,0.0,36,7,uiq2-4.bin,0.463055,0,1,0,1,0,0,0,1,0,0,0
31.8,0.11,31.98,214808.0,0.0,0.0,91,5,uiq2-4.bin,0.47346,1,1,0,0,1,0,0,0,1,0,0
5.36,0.1,5.54,117956.0,0.0,0.0,26,5,uiq2-4.bin,0.6071,1,0,0,0,0,1,0,0,0,0,0
19.37,0.15,31.5,382100.0,0.0,0.0,58,5,uiq2-4.bin,0.805413,0,0,0,0,0,0,1,1,1,1,0
41.71,0.1,41.87,193244.0,0.0,0.0,8,5,uiq2-4.bin,0.463055,0,0,0,0,0,0,1,1,0,0,0
2.3,0.1,2.48,117960.0,0.0,0.0,187,5,uiq2-4.bin,0.805416,1,1,0,0,1,0,0,0,1,0,1
2.23,0.1,2.39,117960.0,0.0,0.0,11,5,uiq2-4.bin,0.463055,0,0,0,0,1,0,0,0,0,0,1
5.31,0.09,5.5,117956.0,0.0,0.0,146,5,uiq2-4.bin,1.00005,0,0,0,0,1,0,0,1,0,1,0
5.34,0.09,5.55,117956.0,0.0,0.0,28,5,uiq2-4.bin,0.463058,1,0,0,1,0,0,0,1,0,0,0
5.29,0.09,5.5,117960.0,0.0,0.0,159,5,uiq2-4.bin,0.805413,0,0,0,0,1,0,0,1,1,1,0
5.43,0.09,5.64,117900.0,0.0,0.0,156,5,uiq2-4.bin,0.805413,0,0,0,0,1,0,0,1,0,1,1
3.96,0.1,4.14,117896.0,0.0,0.0,64,5,uiq2-4.bin,0.805522,0,1,0,0,0,1,0,0,1,1,0
39.01,0.11,39.17,191236.0,0.0,0.0,35,5,uiq2-4.bin,1.00005,0,1,0,0,0,0,1,0,0,0,0
5.23,0.1,5.62,123260.0,0.0,0.0,69,5,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,1,1,1,1
2.15,0.1,2.4,123244.0,0.0,0.0,63,5,uiq2-4.bin,0.805522,0,1,0,0,1,0,0,1,1,1,1
2.26,0.1,2.44,117956.0,0.0,0.0,5,5,uiq2-4.bin,0.607097,0,0,0,0,1,0,0,0,0,0,0
2.75,0.09,4.3,124324.0,0.0,0.0,189,5,uiq2-4.bin,0.805413,1,1,0,0,0,1,0,0,1,0,0
2.23,0.11,2.47,123244.0,0.0,0.0,104,5,uiq2-4.bin,0.805522,1,1,0,0,0,1,0,0,0,0,0
2.75,0.11,4.29,124320.0,0.0,0.0,167,5,uiq2-4.bin,0.607173,0,1,1,0,0,0,0,1,0,1,0
5.71,0.07,7.24,121480.0,0.0,0.0,86,5,uiq2-4.bin,0.463058,1,1,0,1,0,0,0,1,0,1,0
2.16,0.1,2.36,117892.0,0.0,0.0,50,5,uiq2-4.bin,1.00005,0,0,0,0,0,0,1,0,1,0,0
2.24,0.11,2.48,123240.0,0.0,0.0,125,5,uiq2-4.bin,0.805527,0,1,1,0,0,0,0,1,0,0,0
5.18,0.1,5.56,123260.0,0.0,0.0,87,5,uiq2-4.bin,0.607173,1,1,0,0,1,0,0,1,0,1,0
5.82,0.09,7.38,121492.0,0.0,0.0,166,5,uiq2-4.bin,0.570604,0,1,1,0,0,0,0,1,1,0,0
5.35,0.09,5.54,117892.0,0.0,0.0,30,5,uiq2-4.bin,0.805527,1,0,0,1,0,0,0,0,0,1,0
5.38,0.08,5.58,117960.0,0.0,0.0,148,5,uiq2-4.bin,0.805416,0,0,0,0,0,1,0,1,1,0,0
2.26,0.1,2.42,117892.0,0.0,0.0,123,5,uiq2-4.bin,1.00005,1,0,0,0,1,0,0,0,1,0,1
33.19,0.1,33.36,193244.0,0.0,0.0,7,5,uiq2-4.bin,1.00005,0,0,0,0,0,0,1,0,0,0,0
5.35,0.09,5.53,117892.0,0.0,0.0,145,5,uiq2-4.bin,0.805416,0,0,0,0,1,0,0,1,1,0,0
2.36,0.12,2.54,117956.0,0.0,0.0,45,5,uiq2-4.bin,0.607097,0,0,0,0,1,0,0,0,1,0,0
5.76,0.09,7.34,121472.0,0.0,0.0,180,5,uiq2-4.bin,0.473454,1,0,1,0,0,0,0,1,0,1,0
5.33,0.1,5.53,117892.0,0.0,0.0,115,5,uiq2-4.bin,0.805527,1,0,0,0,0,1,0,0,1,0,0
3.98,0.09,4.19,117896.0,0.0,0.0,106,5,uiq2-4.bin,0.805522,1,1,0,0,0,0,1,1,0,0,0
2.2,0.11,2.36,117896.0,0.0,0.0,34,5,uiq2-4.bin,0.607097,0,1,0,0,0,1,0,0,0,0,0
2.31,0.1,2.49,117960.0,0.0,0.0,154,5,uiq2-4.bin,0.463058,0,0,1,0,0,0,0,1,1,1,0
2.19,0.1,2.36,118000.0,0.0,0.0,139,5,uiq2-4.bin,0.6071,0,1,0,0,1,0,0,0,1,0,1
7.12,0.1,7.28,117896.0,0.0,0.0,96,5,uiq2-4.bin,0.570897,1,1,0,0,0,0,1,0,0,1,0
5.12,0.09,5.46,123264.0,0.0,0.0,116,5,uiq2-4.bin,1.00005,1,0,0,0,0,1,0,0,0,1,0
5.37,0.09,5.56,117960.0,0.0,0.0,76,5,uiq2-4.bin,0.607173,1,1,0,0,0,1,0,1,0,1,0
2.16,0.1,2.33,117956.0,0.0,0.0,47,5,uiq2-4.bin,0.805522,0,0,0,0,0,1,0,1,0,0,0
5.14,0.1,5.52,123268.0,0.0,0.0,22,5,uiq2-4.bin,0.570897,1,1,0,1,0,0,0,0,1,1,0
2.77,0.08,4.3,121460.0,0.0,0.0,43,5,uiq2-4.bin,0.607097,0,0,0,1,0,0,0,0,0,1,0
2.81,0.11,4.35,124340.0,0.0,0.0,12,5,uiq2-4.bin,0.805413,0,1,0,0,0,1,0,1,1,1,0
5.76,0.09,7.37,124336.0,0.0,0.0,190,5,uiq2-4.bin,0.570891,1,1,0,0,0,1,0,0,0,1,0
4.07,0.13,4.22,117896.0,0.0,0.0,182,5,uiq2-4.bin,0.463055,1,0,0,0,1,0,0,1,1,0,0
21.03,0.15,33.22,382060.0,0.0,0.0,78,5,uiq2-4.bin,0.805527,1,1,0,0,0,1,0,1,1,0,0
5.38,0.11,5.55,117960.0,0.0,0.0,160,5,uiq2-4.bin,0.805416,0,1,0,0,0,0,1,0,1,1,0
7.05,0.09,7.27,117896.0,0.0,0.0,99,5,uiq2-4.bin,0.570604,1,1,0,1,0,0,0,1,0,0,0
4.07,0.08,4.25,117892.0,0.0,0.0,4,5,uiq2-4.bin,0.5706,0,0,0,1,0,0,0,0,0,0,0
7.12,0.1,7.32,117896.0,0.0,0.0,162,5,uiq2-4.bin,0.570897,0,1,0,0,0,0,1,1,1,0,0
5.17,0.11,5.56,123260.0,0.0,0.0,88,5,uiq2-4.bin,0.805527,1,1,0,0,0,0,1,0,1,1,0
2.32,0.1,2.5,117960.0,0.0,0.0,150,5,uiq2-4.bin,0.805413,0,0,0,0,0,1,0,0,1,1,0
5.75,0.08,7.32,121476.0,0.0,0.0,97,5,uiq2-4.bin,0.6071,1,1,0,1,0,0,0,0,1,0,0
5.37,0.11,5.56,117956.0,0.0,0.0,152,5,uiq2-4.bin,0.805416,0,0,0,0,0,0,1,1,0,1,0
4.06,0.11,4.24,117892.0,0.0,0.0,53,5,uiq2-4.bin,0.805522,0,0,1,0,0,0,0,1,0,1,0
