root,asm,wpp,rdoLevel,rdoBasic,rdoSplits,rdoChroma,rdoPrediction,rect,amp,bitdepth,8bit,10bit,me,meDia,meHex,meUmh,meStar,frameThreads,frameThreads_1,frameThreads_2,frameThreads_4,frameThreads_8,ref,ref_1,ref_3,ref_6,workload,median-time,mean-time,std-time,mean-compression-ratio,std-compression-ratio,id
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,7.96,7.976,0.046152,0.001106,0.0,20
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,6.1,6.102,0.004472,0.00111,0.0,34
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,5.86,5.87,0.044721,0.001095,0.0,323
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,11.85,11.848,0.013038,0.001079,0.0,337
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,25.73,25.728,0.021679,0.001053,0.0,336
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,5.78,5.766,0.029665,0.001095,0.0,322
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,7.13,7.128,0.008367,0.001076,0.0,35
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,akiyo_cif.y4m,9.27,9.268,0.035637,0.001068,0.0,21
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,9.43,9.452,0.054037,0.001046,0.0,108
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.38,1.38,0.0,0.001306,0.0,134
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,9.19,9.188,0.022804,0.001063,0.0,120
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,3.72,3.704,0.038471,0.001114,0.0,281
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,7.95,7.952,0.017889,0.001058,0.0,295
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,10.4,10.404,0.015166,0.001053,0.0,242
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,12.66,12.69,0.050498,0.001045,0.0,256
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,6.37,6.352,0.057619,0.001085,0.0,252
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.0,3.014,0.0251,0.00111,0.0,246
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,17.82,17.844,0.051769,0.001053,0.0,291
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,akiyo_cif.y4m,9.13,9.14,0.026458,0.001068,0.0,285
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,13.66,13.658,0.010954,0.001063,0.0,118
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,11.25,11.252,0.017889,0.001097,0.0,124
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.39,1.386,0.005477,0.001306,0.0,130
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.8,3.794,0.02881,0.001075,0.0,25
1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.28,1.274,0.008944,0.001506,0.0,31
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,11.87,11.868,0.023875,0.001068,0.0,19
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,10.03,10.028,0.013038,0.001095,0.0,326
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,5.81,5.81,0.01,0.001079,0.0,332
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,4.14,4.14,0.037417,0.001071,0.0,333
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,12.62,12.612,0.022804,0.001045,0.0,327
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,11.86,11.864,0.016733,0.001068,0.0,18
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.31,1.308,0.008367,0.001051,0.0,30
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.62,7.59,0.053852,0.001068,0.0,24
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.43,1.432,0.004472,0.001307,0.0,131
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,18.44,18.436,0.027019,0.001053,0.0,125
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,akiyo_cif.y4m,10.83,10.856,0.055946,0.001063,0.0,119
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,11.88,11.874,0.019494,0.001068,0.0,284
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,akiyo_cif.y4m,12.12,12.154,0.061482,0.001067,0.0,290
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.84,3.832,0.033466,0.001075,0.0,247
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,7.19,7.188,0.027749,0.001086,0.0,253
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,6.32,6.32,0.018708,0.001085,0.0,279
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,3.35,3.34,0.03,0.00111,0.0,245
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,8.34,8.37,0.065574,0.001078,0.0,251
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,7.54,7.55,0.018708,0.001068,0.0,286
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,12.31,12.304,0.021909,0.001058,0.0,292
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.62,1.624,0.011402,0.001314,0.0,133
1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,2.21,2.22,0.018708,0.001316,0.0,127
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.66,1.662,0.004472,0.000998,0.0,32
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,6.04,6.036,0.005477,0.001106,0.0,26
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,7.1,7.106,0.008944,0.00111,0.0,319
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,4.32,4.324,0.016733,0.001076,0.0,331
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,3.38,3.372,0.022804,0.00111,0.0,325
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,akiyo_cif.y4m,5.36,5.376,0.042778,0.00111,0.0,324
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,4.67,4.668,0.014832,0.001076,0.0,330
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,17.87,17.864,0.018166,0.001076,0.0,318
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,10.63,10.652,0.055408,0.001053,0.0,27
1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.8,1.796,0.005477,0.000998,0.0,33
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,2.16,2.156,0.011402,0.001316,0.0,126
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,2.16,2.164,0.005477,0.001316,0.0,132
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,10.54,10.554,0.019494,0.001085,0.0,293
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,9.93,9.924,0.037815,0.001067,0.0,287
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,8.41,8.394,0.055498,0.001078,0.0,250
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,10.46,10.482,0.041473,0.001078,0.0,244
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,14.79,14.788,0.0249,0.001053,0.0,278
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.83,3.84,0.043589,0.001075,0.0,261
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,9.24,9.25,0.014142,0.001063,0.0,275
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.63,7.618,0.046043,0.001068,0.0,249
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.54,7.526,0.0251,0.001099,0.0,117
1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.39,1.382,0.010954,0.001306,0.0,103
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,7.05,7.034,0.050299,0.001108,0.0,16
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.25,3.276,0.045607,0.001114,0.0,315
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,9.0,9.002,0.014832,0.001099,0.0,301
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,akiyo_cif.y4m,7.08,7.088,0.042071,0.001076,0.0,329
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,18.83,18.838,0.022804,0.001045,0.0,328
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,10.56,10.568,0.010954,0.001085,0.0,300
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.09,7.108,0.038987,0.001099,0.0,314
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,14.94,14.942,0.022804,0.001067,0.0,17
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,7.6,7.592,0.051186,0.001085,0.0,102
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,9.26,9.262,0.025884,0.001063,0.0,116
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,4.62,4.628,0.038341,0.001071,0.0,248
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,5.93,5.908,0.043243,0.001095,0.0,274
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,3.06,3.036,0.065038,0.00111,0.0,260
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,4.14,4.14,0.031623,0.001075,0.0,276
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,4.66,4.66,0.030822,0.001071,0.0,262
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,5.04,5.048,0.027749,0.001076,0.0,289
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,4.1,4.094,0.02881,0.00111,0.0,100
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,8.14,8.138,0.043243,0.00106,0.0,114
1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.93,1.932,0.010954,0.001383,0.0,128
1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.28,1.288,0.020494,0.001506,0.0,29
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,9.32,9.32,0.0,0.001067,0.0,15
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,6.67,6.666,0.005477,0.001115,0.0,302
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,7.83,7.83,0.01,0.001114,0.0,316
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,11.69,11.69,0.012247,0.001099,0.0,317
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,akiyo_cif.y4m,5.02,5.034,0.0251,0.001115,0.0,303
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,7.01,7.024,0.046152,0.001108,0.0,14
1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,1.55,1.548,0.010954,0.001388,0.0,28
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.63,1.63,0.014142,0.001314,0.0,129
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,12.89,12.886,0.032094,0.001059,0.0,115
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,6.07,6.076,0.023022,0.001106,0.0,101
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,10.06,10.05,0.014142,0.001067,0.0,288
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.49,7.492,0.073959,0.001068,0.0,263
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,7.55,7.554,0.011402,0.001068,0.0,277
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,5.83,5.85,0.041833,0.001095,0.0,273
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,9.08,9.074,0.043932,0.001086,0.0,267
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,6.11,6.104,0.015166,0.00111,0.0,298
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,1.43,1.428,0.010954,0.001307,0.0,139
1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.55,1.558,0.019235,0.000967,0.0,105
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,9.44,9.444,0.018166,0.001046,0.0,111
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,12.04,12.046,0.008944,0.00106,0.0,10
1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,4.87,4.888,0.049193,0.001115,0.0,38
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,2.9,2.902,0.023875,0.001115,0.0,307
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,akiyo_cif.y4m,6.91,6.906,0.011402,0.001099,0.0,313
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,13.53,13.516,0.019494,0.001076,0.0,312
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,5.28,5.284,0.035071,0.001099,0.0,306
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,akiyo_cif.y4m,5.87,5.876,0.045056,0.001112,0.0,39
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,7.03,7.016,0.032094,0.001108,0.0,11
1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,7.64,7.622,0.041473,0.001085,0.0,110
1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.46,1.462,0.008367,0.000962,0.0,104
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,1.44,1.432,0.013038,0.001307,0.0,138
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,8.02,8.024,0.016733,0.001099,0.0,299
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,8.0,8.024,0.047223,0.001085,0.0,266
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,akiyo_cif.y4m,7.5,7.498,0.029496,0.001095,0.0,272
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,10.66,10.646,0.0498,0.001078,0.0,258
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,12.78,12.774,0.051284,0.001053,0.0,264
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,10.02,10.022,0.008367,0.001095,0.0,270
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,9.37,9.36,0.035355,0.001046,0.0,112
1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,6.38,6.382,0.019235,0.001085,0.0,106
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,10.53,10.538,0.010954,0.00107,0.0,13
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,18.35,18.348,0.020494,0.001059,0.0,338
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,10.75,10.762,0.027749,0.001076,0.0,310
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,7.13,7.12,0.02,0.001086,0.0,304
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,2.91,2.906,0.023022,0.001115,0.0,305
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,17.85,17.858,0.010954,0.001076,0.0,311
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,13.84,13.836,0.011402,0.001046,0.0,339
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,10.46,10.464,0.011402,0.00107,0.0,12
1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,8.05,8.048,0.008367,0.001058,0.0,107
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,7.33,7.34,0.03937,0.001066,0.0,113
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,11.86,11.874,0.030496,0.001068,0.0,271
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,12.97,12.982,0.040866,0.001053,0.0,265
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,8.31,8.302,0.034205,0.001078,0.0,259
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,3.96,3.958,0.008367,0.000925,0.0,202
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,akiyo_cif.y4m,3.67,3.67,0.012247,0.000939,0.0,216
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,2.33,2.336,0.008944,0.00096,0.0,174
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,akiyo_cif.y4m,1.43,1.43,0.01,0.000974,0.0,160
1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,1.67,1.668,0.013038,0.000959,0.0,148
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,akiyo_cif.y4m,1.08,1.088,0.016432,0.000992,0.0,49
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,akiyo_cif.y4m,9.65,9.65,0.130767,0.001085,0.0,75
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,18.41,18.404,0.043359,0.001053,0.0,61
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,14.88,14.868,0.027749,0.001053,0.0,60
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,7.58,7.588,0.027749,0.001085,0.0,74
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,akiyo_cif.y4m,1.15,1.144,0.024083,0.000992,0.0,48
1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,akiyo_cif.y4m,1.61,1.626,0.032094,0.000962,0.0,149
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,akiyo_cif.y4m,3.95,3.956,0.015166,0.000926,0.0,161
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,akiyo_cif.y4m,1.6,1.61,0.025495,0.000965,0.0,175
