OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config,workload,throughput
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,voter-2,25500.4999613242
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,ycsb-2400,12848.3448857554
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,smallbank-1,17661.8263796628
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,tpcc-2,670.578987601499
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,ycsb-600,19137.2224943891
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,tpcc-8,560.815270470316
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,voter-16,25472.316665393
True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,695,smallbank-10,11676.4684348081
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,smallbank-10,12570.9764658089
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,voter-16,29667.2999287985
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,tpcc-8,604.248853407588
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,ycsb-600,22666.7735526297
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,tpcc-2,708.795414377187
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,smallbank-1,18135.6901613318
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,ycsb-2400,14108.8254886171
True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,696,voter-2,29753.6833268867
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,tpcc-8,307.277901377019
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,ycsb-600,22129.788830343
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,voter-16,46753.8832943718
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,smallbank-10,17942.6646651869
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,voter-2,46800.1999063996
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,tpcc-2,922.56086328218
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,smallbank-1,24264.0377275996
False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,697,ycsb-2400,15825.1354092845
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,voter-2,45892.0998584994
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,smallbank-1,23319.3498060008
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,tpcc-2,819.361230314152
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,ycsb-2400,12261.1742145988
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,tpcc-8,888.689498904217
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,ycsb-600,15283.670115919
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,voter-16,45973.2833233725
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,698,smallbank-10,16305.146657433
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,smallbank-1,17939.9136789275
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,tpcc-2,694.882264963432
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,ycsb-2400,13672.2344031558
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,voter-2,28909.9332938231
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,smallbank-10,12333.6063869002
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,voter-16,29359.9499584067
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,tpcc-8,605.258067583723
False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,699,ycsb-600,22542.2417215743
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,voter-2,45000.1661844149
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,ycsb-2400,12187.4252241833
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,tpcc-2,751.306855087489
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,smallbank-1,23429.4581254321
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,ycsb-600,15275.8755376578
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,tpcc-8,411.125887850356
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,voter-16,45643.4832793219
True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,700,smallbank-10,17012.666394239
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,ycsb-2400,12457.5473476043
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,tpcc-2,642.245619060663
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,smallbank-1,15484.6042040059
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,voter-2,24616.4332775361
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,smallbank-10,11440.4959057494
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,voter-16,24773.7166563443
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,ycsb-600,19041.1981901341
False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,701,tpcc-8,554.328807811424
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,tpcc-8,293.428338136457
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,ycsb-600,22631.0136303215
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,voter-16,46786.8999742672
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,smallbank-10,16793.7755265233
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,voter-2,46750.4165544657
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,smallbank-1,25129.7846785124
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,tpcc-2,895.296335358119
False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,702,ycsb-2400,13894.3320910769
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,smallbank-10,11535.0353469044
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,voter-16,24921.4174959622
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,tpcc-8,522.091204860265
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,ycsb-600,19152.6560863037
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,smallbank-1,17052.637848264
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,tpcc-2,643.843742332438
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,ycsb-2400,13462.2544657963
True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,False,703,voter-2,23900.1666013395
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,ycsb-600,19813.8203581148
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,tpcc-8,557.098058336852
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,smallbank-10,11800.3715785784
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,voter-16,25759.4331641797
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,voter-2,25490.5499422214
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,ycsb-2400,12719.0287614172
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,tpcc-2,652.389273165488
True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,704,smallbank-1,16561.4051038802
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,voter-16,24697.1499958838
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,smallbank-10,11772.8651392185
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,ycsb-600,19552.0232565464
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,tpcc-8,553.095642067254
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,ycsb-2400,12331.7581458718
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,tpcc-2,637.524493418708
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,smallbank-1,16248.2950531186
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,705,voter-2,24852.2832583623
True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,707,smallbank-1,17164.9117241154
True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,707,tpcc-2,654.928299761815
True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,707,ycsb-2400,13443.8347452464
True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,707,voter-2,25487.5833103945
