root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;threads;tokenParts;arnrMaxFrames;arnrStrength;revision;performance;energy
1;0;1;0;1;0;1;0;0;1;3;2;5;0;v1.6.1;17462.200000;880.400000
1;0;1;0;1;0;1;0;0;1;4;2;5;0;v1.6.1;14730.600000;851.600000
1;0;1;0;1;0;1;0;0;1;1;0;15;0;v1.6.1;40889.200000;1499.000000
1;0;1;0;1;0;1;0;0;1;2;0;15;0;v1.6.1;22392.400000;980.600000
1;0;1;0;1;0;1;0;0;1;3;0;15;0;v1.6.1;17593.800000;927.400000
1;0;1;0;1;0;1;0;0;1;4;0;15;0;v1.6.1;14335.000000;803.800000
1;0;1;0;1;0;1;0;0;1;1;1;15;0;v1.6.1;41718.200000;1501.400000
1;0;1;0;1;0;1;0;0;1;2;1;15;0;v1.6.1;22981.800000;1060.600000
1;0;1;0;1;0;1;0;0;1;3;1;15;0;v1.6.1;17269.200000;878.000000
1;0;1;0;1;0;1;0;0;1;4;1;15;0;v1.6.1;14855.200000;823.800000
1;0;1;0;1;0;1;0;0;1;1;2;15;0;v1.6.1;40585.000000;1487.200000
1;0;1;0;1;0;1;0;0;1;2;2;15;0;v1.6.1;22461.400000;1012.400000
1;0;1;0;1;0;1;0;0;1;3;2;15;0;v1.6.1;17524.400000;885.000000
1;0;1;0;1;0;1;0;0;1;4;2;15;0;v1.6.1;14674.200000;827.600000
1;0;1;0;1;0;1;0;0;1;1;0;0;3;v1.6.1;40857.600000;1469.600000
1;0;1;0;1;0;1;0;0;1;2;0;0;3;v1.6.1;22402.400000;998.200000
1;0;1;0;1;0;1;0;0;1;3;0;0;3;v1.6.1;17544.400000;909.600000
1;0;1;0;1;0;1;0;0;1;4;0;0;3;v1.6.1;14247.400000;799.800000
1;0;1;0;1;0;1;0;0;1;1;1;0;3;v1.6.1;41628.200000;1486.600000
1;0;1;0;1;0;1;0;0;1;2;1;0;3;v1.6.1;22946.800000;1076.400000
1;0;1;0;1;0;1;0;0;1;3;1;0;3;v1.6.1;17290.400000;858.400000
1;0;1;0;1;0;1;0;0;1;4;1;0;3;v1.6.1;14684.600000;791.800000
1;0;1;0;1;0;1;0;0;1;1;2;0;3;v1.6.1;40592.200000;1461.400000
1;0;1;0;1;0;1;0;0;1;2;2;0;3;v1.6.1;22482.000000;1021.400000
1;0;1;0;1;0;1;0;0;1;3;2;0;3;v1.6.1;17425.800000;895.000000
1;0;1;0;1;0;1;0;0;1;4;2;0;3;v1.6.1;14669.200000;806.000000
1;0;1;0;1;0;1;0;0;1;1;0;5;3;v1.6.1;40866.200000;1475.800000
1;0;1;0;1;0;1;0;0;1;2;0;5;3;v1.6.1;22553.400000;1004.400000
1;0;1;0;1;0;1;0;0;1;3;0;5;3;v1.6.1;17575.200000;924.200000
1;0;1;0;1;0;1;0;0;1;4;0;5;3;v1.6.1;14364.800000;821.000000
1;0;1;0;1;0;1;0;0;1;1;1;5;3;v1.6.1;41715.800000;1518.800000
1;0;1;0;1;0;1;0;0;1;2;1;5;3;v1.6.1;22879.600000;1036.600000
1;0;1;0;1;0;1;0;0;1;3;1;5;3;v1.6.1;17296.600000;878.400000
1;0;1;0;1;0;1;0;0;1;4;1;5;3;v1.6.1;14718.000000;866.600000
1;0;1;0;1;0;1;0;0;1;1;2;5;3;v1.6.1;40670.600000;1448.000000
1;0;1;0;1;0;1;0;0;1;2;2;5;3;v1.6.1;22569.000000;1009.200000
1;0;1;0;1;0;1;0;0;1;3;2;5;3;v1.6.1;17479.600000;918.000000
1;0;1;0;1;0;1;0;0;1;4;2;5;3;v1.6.1;14645.200000;806.800000
1;0;1;0;1;0;1;0;0;1;1;0;15;3;v1.6.1;40860.800000;1498.800000
1;0;1;0;1;0;1;0;0;1;2;0;15;3;v1.6.1;22486.200000;1017.600000
1;0;1;0;1;0;1;0;0;1;3;0;15;3;v1.6.1;17591.800000;890.400000
1;0;1;0;1;0;1;0;0;1;4;0;15;3;v1.6.1;14586.000000;828.200000
1;0;1;0;1;0;1;0;0;1;1;1;15;3;v1.6.1;41700.800000;1513.000000
1;0;1;0;1;0;1;0;0;1;2;1;15;3;v1.6.1;22979.000000;1047.800000
1;0;1;0;1;0;1;0;0;1;3;1;15;3;v1.6.1;17235.400000;860.600000
1;0;1;0;1;0;1;0;0;1;4;1;15;3;v1.6.1;14699.200000;836.600000
1;0;1;0;1;0;1;0;0;1;1;2;15;3;v1.6.1;40542.200000;1496.800000
1;0;1;0;1;0;1;0;0;1;2;2;15;3;v1.6.1;22514.600000;999.600000
1;0;1;0;1;0;1;0;0;1;3;2;15;3;v1.6.1;17481.800000;884.200000
1;0;1;0;1;0;1;0;0;1;4;2;15;3;v1.6.1;14722.200000;792.800000
1;0;1;0;1;0;1;0;0;1;1;0;0;6;v1.6.1;40921.800000;1522.200000
1;0;1;0;1;0;1;0;0;1;2;0;0;6;v1.6.1;22578.600000;997.800000
1;0;1;0;1;0;1;0;0;1;3;0;0;6;v1.6.1;17586.600000;895.200000
1;0;1;0;1;0;1;0;0;1;4;0;0;6;v1.6.1;14324.600000;787.200000
1;0;1;0;1;0;1;0;0;1;1;1;0;6;v1.6.1;41630.000000;1505.800000
1;0;1;0;1;0;1;0;0;1;2;1;0;6;v1.6.1;22942.400000;1065.800000
1;0;1;0;1;0;1;0;0;1;3;1;0;6;v1.6.1;17248.800000;852.400000
1;0;1;0;1;0;1;0;0;1;4;1;0;6;v1.6.1;14788.800000;861.800000
1;0;1;0;1;0;1;0;0;1;1;2;0;6;v1.6.1;40593.000000;1432.200000
1;0;1;0;1;0;1;0;0;1;2;2;0;6;v1.6.1;22533.000000;1000.000000
1;0;1;0;1;0;1;0;0;1;3;2;0;6;v1.6.1;17372.400000;900.000000
1;0;1;0;1;0;1;0;0;1;4;2;0;6;v1.6.1;14795.600000;855.600000
1;0;1;0;1;0;1;0;0;1;1;0;5;6;v1.6.1;40862.400000;1518.400000
1;0;1;0;1;0;1;0;0;1;2;0;5;6;v1.6.1;22417.800000;947.000000
1;0;1;0;1;0;1;0;0;1;3;0;5;6;v1.6.1;17584.200000;927.000000
1;0;1;0;1;0;1;0;0;1;4;0;5;6;v1.6.1;14346.200000;817.400000
1;0;1;0;1;0;1;0;0;1;1;1;5;6;v1.6.1;41706.400000;1521.200000
1;0;1;0;1;0;1;0;0;1;2;1;5;6;v1.6.1;22981.000000;1045.200000
1;0;1;0;1;0;1;0;0;1;3;1;5;6;v1.6.1;17251.600000;885.200000
1;0;1;0;1;0;1;0;0;1;4;1;5;6;v1.6.1;14738.600000;851.000000
1;0;1;0;1;0;1;0;0;1;1;2;5;6;v1.6.1;40646.600000;1467.800000
1;0;1;0;1;0;1;0;0;1;2;2;5;6;v1.6.1;22515.200000;1013.000000
1;0;1;0;1;0;1;0;0;1;3;2;5;6;v1.6.1;17369.600000;896.400000
1;0;1;0;1;0;1;0;0;1;4;2;5;6;v1.6.1;14786.800000;827.600000
1;0;1;0;1;0;1;0;0;1;1;0;15;6;v1.6.1;40923.200000;1491.200000
1;0;1;0;1;0;1;0;0;1;2;0;15;6;v1.6.1;22439.600000;976.000000
1;0;1;0;1;0;1;0;0;1;3;0;15;6;v1.6.1;17511.400000;923.200000
1;0;1;0;1;0;1;0;0;1;4;0;15;6;v1.6.1;14346.200000;804.600000
1;0;1;0;1;0;1;0;0;1;1;1;15;6;v1.6.1;41657.400000;1522.000000
1;0;1;0;1;0;1;0;0;1;2;1;15;6;v1.6.1;22922.800000;1022.000000
1;0;1;0;1;0;1;0;0;1;3;1;15;6;v1.6.1;17195.400000;877.400000
1;0;1;0;1;0;1;0;0;1;4;1;15;6;v1.6.1;14783.800000;874.400000
1;0;1;0;1;0;1;0;0;1;1;2;15;6;v1.6.1;40664.600000;1473.600000
1;0;1;0;1;0;1;0;0;1;2;2;15;6;v1.6.1;22620.000000;1000.800000
1;0;1;0;1;0;1;0;0;1;3;2;15;6;v1.6.1;17424.400000;891.600000
1;0;1;0;1;0;1;0;0;1;4;2;15;6;v1.6.1;14671.800000;855.800000
1;0;1;1;0;0;0;0;0;0;1;0;0;0;v1.6.1;62322.600000;2216.000000
1;0;1;1;0;0;0;0;0;0;2;0;0;0;v1.6.1;34356.600000;1529.400000
1;0;1;1;0;0;0;0;0;0;3;0;0;0;v1.6.1;26128.800000;1371.600000
1;0;1;1;0;0;0;0;0;0;4;0;0;0;v1.6.1;21917.400000;1279.800000
1;0;1;1;0;0;0;0;0;0;1;1;0;0;v1.6.1;61347.400000;2191.800000
1;0;1;1;0;0;0;0;0;0;2;1;0;0;v1.6.1;33906.200000;1544.000000
1;0;1;1;0;0;0;0;0;0;3;1;0;0;v1.6.1;25952.200000;1320.200000
1;0;1;1;0;0;0;0;0;0;4;1;0;0;v1.6.1;21670.200000;1269.200000
1;0;1;1;0;0;0;0;0;0;1;2;0;0;v1.6.1;62114.200000;2215.200000
1;0;1;1;0;0;0;0;0;0;2;2;0;0;v1.6.1;33698.200000;1520.000000
1;0;1;1;0;0;0;0;0;0;3;2;0;0;v1.6.1;25529.400000;1335.200000
1;0;1;1;0;0;0;0;0;0;4;2;0;0;v1.6.1;21980.200000;1342.800000
1;0;1;1;0;0;0;0;0;0;1;0;5;0;v1.6.1;62332.200000;2208.000000
1;0;1;1;0;0;0;0;0;0;2;0;5;0;v1.6.1;34496.600000;1572.000000
1;0;1;1;0;0;0;0;0;0;3;0;5;0;v1.6.1;26022.800000;1362.600000
1;0;1;1;0;0;0;0;0;0;4;0;5;0;v1.6.1;21916.200000;1328.200000
1;0;1;1;0;0;0;0;0;0;1;1;5;0;v1.6.1;61239.400000;2172.200000
1;0;1;1;0;0;0;0;0;0;2;1;5;0;v1.6.1;33900.600000;1528.000000
1;0;1;1;0;0;0;0;0;0;3;1;5;0;v1.6.1;25960.200000;1372.600000
1;0;1;1;0;0;0;0;0;0;4;1;5;0;v1.6.1;21691.000000;1275.000000
1;0;1;1;0;0;0;0;0;0;1;2;5;0;v1.6.1;62050.000000;2224.800000
1;0;1;1;0;0;0;0;0;0;2;2;5;0;v1.6.1;33700.200000;1522.800000
1;0;1;1;0;0;0;0;0;0;3;2;5;0;v1.6.1;25541.000000;1332.600000
1;0;1;1;0;0;0;0;0;0;4;2;5;0;v1.6.1;22036.000000;1317.600000
1;0;1;1;0;0;0;0;0;0;1;0;15;0;v1.6.1;62366.200000;2257.800000
1;0;1;1;0;0;0;0;0;0;2;0;15;0;v1.6.1;34512.600000;1557.800000
1;0;1;1;0;0;0;0;0;0;3;0;15;0;v1.6.1;26063.600000;1360.000000
1;0;1;1;0;0;0;0;0;0;4;0;15;0;v1.6.1;21955.800000;1263.800000
1;0;1;1;0;0;0;0;0;0;1;1;15;0;v1.6.1;61436.200000;2196.000000
1;0;1;1;0;0;0;0;0;0;2;1;15;0;v1.6.1;33914.600000;1542.400000
1;0;1;1;0;0;0;0;0;0;3;1;15;0;v1.6.1;26002.400000;1365.000000
1;0;1;1;0;0;0;0;0;0;4;1;15;0;v1.6.1;21742.600000;1244.400000
1;0;1;1;0;0;0;0;0;0;1;2;15;0;v1.6.1;62081.600000;2194.200000
1;0;1;1;0;0;0;0;0;0;2;2;15;0;v1.6.1;33660.200000;1523.600000
1;0;1;1;0;0;0;0;0;0;3;2;15;0;v1.6.1;25595.400000;1377.800000
1;0;1;1;0;0;0;0;0;0;4;2;15;0;v1.6.1;21999.800000;1338.400000
1;0;1;1;0;0;0;0;0;0;1;0;0;3;v1.6.1;62528.200000;2225.600000
1;0;1;1;0;0;0;0;0;0;2;0;0;3;v1.6.1;34395.600000;1558.600000
1;0;1;1;0;0;0;0;0;0;3;0;0;3;v1.6.1;26050.400000;1365.400000
1;0;1;1;0;0;0;0;0;0;4;0;0;3;v1.6.1;21935.200000;1314.200000
1;0;1;1;0;0;0;0;0;0;1;1;0;3;v1.6.1;61403.000000;2220.200000
1;0;1;1;0;0;0;0;0;0;2;1;0;3;v1.6.1;33881.200000;1501.400000
1;0;1;1;0;0;0;0;0;0;3;1;0;3;v1.6.1;25896.000000;1358.000000
1;0;1;1;0;0;0;0;0;0;4;1;0;3;v1.6.1;21709.400000;1256.400000
1;0;1;1;0;0;0;0;0;0;1;2;0;3;v1.6.1;62203.000000;2246.600000
1;0;1;1;0;0;0;0;0;0;2;2;0;3;v1.6.1;33788.200000;1512.600000
1;0;1;1;0;0;0;0;0;0;3;2;0;3;v1.6.1;25559.400000;1352.400000
1;0;1;1;0;0;0;0;0;0;4;2;0;3;v1.6.1;22009.400000;1294.800000
1;0;1;1;0;0;0;0;0;0;1;0;5;3;v1.6.1;62334.400000;2197.400000
1;0;1;1;0;0;0;0;0;0;2;0;5;3;v1.6.1;34470.400000;1559.200000
1;0;1;1;0;0;0;0;0;0;3;0;5;3;v1.6.1;26036.200000;1367.600000
1;0;1;1;0;0;0;0;0;0;4;0;5;3;v1.6.1;21950.200000;1315.000000
1;0;1;1;0;0;0;0;0;0;1;1;5;3;v1.6.1;61434.400000;2193.200000
1;0;1;1;0;0;0;0;0;0;2;1;5;3;v1.6.1;34007.800000;1545.200000
1;0;1;1;0;0;0;0;0;0;3;1;5;3;v1.6.1;25994.000000;1343.000000
1;0;1;1;0;0;0;0;0;0;4;1;5;3;v1.6.1;21687.800000;1285.400000
1;0;1;1;0;0;0;0;0;0;1;2;5;3;v1.6.1;62149.600000;2240.000000
1;0;1;1;0;0;0;0;0;0;2;2;5;3;v1.6.1;33816.000000;1478.600000
1;0;1;1;0;0;0;0;0;0;3;2;5;3;v1.6.1;25552.200000;1334.000000
1;0;1;1;0;0;0;0;0;0;4;2;5;3;v1.6.1;22050.800000;1339.600000
1;0;1;1;0;0;0;0;0;0;1;0;15;3;v1.6.1;62371.800000;2207.600000
1;0;1;1;0;0;0;0;0;0;2;0;15;3;v1.6.1;34468.000000;1530.600000
1;0;1;1;0;0;0;0;0;0;3;0;15;3;v1.6.1;26118.000000;1395.400000
1;0;1;1;0;0;0;0;0;0;4;0;15;3;v1.6.1;21989.000000;1303.200000
1;0;1;1;0;0;0;0;0;0;1;1;15;3;v1.6.1;61317.600000;2167.200000
1;0;1;1;0;0;0;0;0;0;2;1;15;3;v1.6.1;33960.400000;1519.800000
1;0;1;1;0;0;0;0;0;0;3;1;15;3;v1.6.1;25978.400000;1371.800000
1;0;1;1;0;0;0;0;0;0;4;1;15;3;v1.6.1;21668.800000;1283.800000
1;0;1;1;0;0;0;0;0;0;1;2;15;3;v1.6.1;62120.400000;2186.400000
1;0;1;1;0;0;0;0;0;0;2;2;15;3;v1.6.1;33703.800000;1483.200000
1;0;1;1;0;0;0;0;0;0;3;2;15;3;v1.6.1;25553.400000;1367.600000
1;0;1;1;0;0;0;0;0;0;4;2;15;3;v1.6.1;22027.200000;1353.800000
1;0;1;1;0;0;0;0;0;0;1;0;0;6;v1.6.1;62340.400000;2214.400000
1;0;1;1;0;0;0;0;0;0;2;0;0;6;v1.6.1;34482.000000;1532.200000
1;0;1;1;0;0;0;0;0;0;3;0;0;6;v1.6.1;26001.200000;1373.400000
1;0;1;1;0;0;0;0;0;0;4;0;0;6;v1.6.1;21932.400000;1320.000000
1;0;1;1;0;0;0;0;0;0;1;1;0;6;v1.6.1;61458.800000;2222.600000
1;0;1;1;0;0;0;0;0;0;2;1;0;6;v1.6.1;33940.800000;1490.800000
1;0;1;1;0;0;0;0;0;0;3;1;0;6;v1.6.1;25960.400000;1363.000000
1;0;1;1;0;0;0;0;0;0;4;1;0;6;v1.6.1;21645.200000;1240.000000
1;0;1;1;0;0;0;0;0;0;1;2;0;6;v1.6.1;62129.400000;2233.800000
1;0;1;1;0;0;0;0;0;0;2;2;0;6;v1.6.1;33689.400000;1514.800000
1;0;1;1;0;0;0;0;0;0;3;2;0;6;v1.6.1;25505.000000;1328.000000
1;0;1;1;0;0;0;0;0;0;4;2;0;6;v1.6.1;22054.400000;1320.600000
1;0;1;1;0;0;0;0;0;0;1;0;5;6;v1.6.1;62326.000000;2165.200000
1;0;1;1;0;0;0;0;0;0;2;0;5;6;v1.6.1;34373.200000;1581.000000
1;0;1;1;0;0;0;0;0;0;3;0;5;6;v1.6.1;26100.600000;1372.000000
1;0;1;1;0;0;0;0;0;0;4;0;5;6;v1.6.1;22029.000000;1287.400000
1;0;1;1;0;0;0;0;0;0;1;1;5;6;v1.6.1;61357.600000;2192.200000
1;0;1;1;0;0;0;0;0;0;2;1;5;6;v1.6.1;33949.000000;1518.200000
1;0;1;1;0;0;0;0;0;0;3;1;5;6;v1.6.1;25958.000000;1367.600000
1;0;1;1;0;0;0;0;0;0;4;1;5;6;v1.6.1;21718.000000;1268.000000
1;0;1;1;0;0;0;0;0;0;1;2;5;6;v1.6.1;62088.800000;2243.600000
1;0;1;1;0;0;0;0;0;0;2;2;5;6;v1.6.1;33699.400000;1472.200000
1;0;1;1;0;0;0;0;0;0;3;2;5;6;v1.6.1;25618.600000;1388.200000
1;0;1;1;0;0;0;0;0;0;4;2;5;6;v1.6.1;21989.800000;1304.200000
1;0;1;1;0;0;0;0;0;0;1;0;15;6;v1.6.1;62495.200000;2199.200000
1;0;1;1;0;0;0;0;0;0;2;0;15;6;v1.6.1;34339.000000;1522.000000
1;0;1;1;0;0;0;0;0;0;3;0;15;6;v1.6.1;26161.200000;1423.800000
1;0;1;1;0;0;0;0;0;0;4;0;15;6;v1.6.1;21987.600000;1328.200000
1;0;1;1;0;0;0;0;0;0;1;1;15;6;v1.6.1;61395.600000;2175.600000
1;0;1;1;0;0;0;0;0;0;2;1;15;6;v1.6.1;33766.800000;1507.600000
1;0;1;1;0;0;0;0;0;0;3;1;15;6;v1.6.1;25974.800000;1392.000000
1;0;1;1;0;0;0;0;0;0;4;1;15;6;v1.6.1;21820.400000;1295.000000
1;0;1;1;0;0;0;0;0;0;1;2;15;6;v1.6.1;62177.600000;2230.800000
1;0;1;1;0;0;0;0;0;0;2;2;15;6;v1.6.1;33718.400000;1479.400000
1;0;1;1;0;0;0;0;0;0;3;2;15;6;v1.6.1;25519.800000;1378.600000
1;0;1;1;0;0;0;0;0;0;4;2;15;6;v1.6.1;22007.600000;1331.400000
1;0;1;1;0;0;0;0;0;1;1;0;0;0;v1.6.1;62360.600000;2215.200000
1;0;1;1;0;0;0;0;0;1;2;0;0;0;v1.6.1;34430.400000;1538.200000
1;0;1;1;0;0;0;0;0;1;3;0;0;0;v1.6.1;26082.400000;1405.800000
1;0;1;1;0;0;0;0;0;1;4;0;0;0;v1.6.1;21955.400000;1320.000000
1;0;1;1;0;0;0;0;0;1;1;1;0;0;v1.6.1;61398.400000;2207.200000
1;0;1;1;0;0;0;0;0;1;2;1;0;0;v1.6.1;33931.800000;1518.200000
1;0;1;1;0;0;0;0;0;1;3;1;0;0;v1.6.1;25958.800000;1368.800000
1;0;1;1;0;0;0;0;0;1;4;1;0;0;v1.6.1;21735.200000;1293.400000
1;0;1;1;0;0;0;0;0;1;1;2;0;0;v1.6.1;62127.600000;2235.800000
1;0;1;1;0;0;0;0;0;1;2;2;0;0;v1.6.1;33631.600000;1490.200000
1;0;1;1;0;0;0;0;0;1;3;2;0;0;v1.6.1;25560.400000;1320.600000
1;0;1;1;0;0;0;0;0;1;4;2;0;0;v1.6.1;22015.400000;1283.200000
1;0;1;1;0;0;0;0;0;1;1;0;5;0;v1.6.1;62232.800000;2198.400000
1;0;1;1;0;0;0;0;0;1;2;0;5;0;v1.6.1;34382.000000;1538.400000
1;0;1;1;0;0;0;0;0;1;3;0;5;0;v1.6.1;26007.400000;1344.800000
1;0;1;1;0;0;0;0;0;1;4;0;5;0;v1.6.1;21978.000000;1316.800000
1;0;1;1;0;0;0;0;0;1;1;1;5;0;v1.6.1;61349.200000;2168.200000
1;0;1;1;0;0;0;0;0;1;2;1;5;0;v1.6.1;33875.800000;1577.600000
1;0;1;1;0;0;0;0;0;1;3;1;5;0;v1.6.1;25949.800000;1344.600000
1;0;1;1;0;0;0;0;0;1;4;1;5;0;v1.6.1;21719.000000;1253.200000
1;0;1;1;0;0;0;0;0;1;1;2;5;0;v1.6.1;62099.200000;2245.800000
1;0;1;1;0;0;0;0;0;1;2;2;5;0;v1.6.1;33779.200000;1499.800000
1;0;1;1;0;0;0;0;0;1;3;2;5;0;v1.6.1;25572.000000;1324.800000
1;0;1;1;0;0;0;0;0;1;4;2;5;0;v1.6.1;22000.200000;1329.200000
1;0;1;1;0;0;0;0;0;1;1;0;15;0;v1.6.1;62263.600000;2232.200000
1;0;1;1;0;0;0;0;0;1;2;0;15;0;v1.6.1;34541.200000;1551.600000
1;0;1;1;0;0;0;0;0;1;3;0;15;0;v1.6.1;26113.400000;1375.400000
1;0;1;1;0;0;0;0;0;1;4;0;15;0;v1.6.1;22016.800000;1315.600000
1;0;1;1;0;0;0;0;0;1;1;1;15;0;v1.6.1;61353.000000;2168.400000
1;0;1;1;0;0;0;0;0;1;2;1;15;0;v1.6.1;33849.200000;1546.600000
1;0;1;1;0;0;0;0;0;1;3;1;15;0;v1.6.1;26108.200000;1376.200000
1;0;1;1;0;0;0;0;0;1;4;1;15;0;v1.6.1;21761.200000;1307.400000
1;0;1;1;0;0;0;0;0;1;1;2;15;0;v1.6.1;62101.600000;2146.600000
1;0;1;1;0;0;0;0;0;1;2;2;15;0;v1.6.1;33801.000000;1510.200000
1;0;1;1;0;0;0;0;0;1;3;2;15;0;v1.6.1;25565.000000;1388.400000
1;0;1;1;0;0;0;0;0;1;4;2;15;0;v1.6.1;22056.400000;1321.800000
1;0;1;1;0;0;0;0;0;1;1;0;0;3;v1.6.1;62391.800000;2235.200000
1;0;1;1;0;0;0;0;0;1;2;0;0;3;v1.6.1;34385.800000;1496.400000
1;0;1;1;0;0;0;0;0;1;3;0;0;3;v1.6.1;26012.600000;1368.200000
1;0;1;1;0;0;0;0;0;1;4;0;0;3;v1.6.1;22023.400000;1312.000000
1;0;1;1;0;0;0;0;0;1;1;1;0;3;v1.6.1;61462.000000;2237.200000
1;0;1;1;0;0;0;0;0;1;2;1;0;3;v1.6.1;33934.800000;1511.400000
1;0;1;1;0;0;0;0;0;1;3;1;0;3;v1.6.1;25967.600000;1349.000000
1;0;1;1;0;0;0;0;0;1;4;1;0;3;v1.6.1;21655.800000;1261.600000
1;0;1;1;0;0;0;0;0;1;1;2;0;3;v1.6.1;62147.600000;2191.000000
1;0;1;1;0;0;0;0;0;1;2;2;0;3;v1.6.1;33725.800000;1547.800000
1;0;1;1;0;0;0;0;0;1;3;2;0;3;v1.6.1;25501.600000;1330.000000
1;0;1;1;0;0;0;0;0;1;4;2;0;3;v1.6.1;22045.400000;1320.600000
1;0;1;1;0;0;0;0;0;1;1;0;5;3;v1.6.1;62353.400000;2206.000000
1;0;1;1;0;0;0;0;0;1;2;0;5;3;v1.6.1;34424.800000;1564.800000
1;0;1;1;0;0;0;0;0;1;3;0;5;3;v1.6.1;26025.000000;1332.400000
1;0;1;1;0;0;0;0;0;1;4;0;5;3;v1.6.1;22072.400000;1316.800000
1;0;1;1;0;0;0;0;0;1;1;1;5;3;v1.6.1;61311.000000;2244.400000
1;0;1;1;0;0;0;0;0;1;2;1;5;3;v1.6.1;33866.400000;1503.200000
1;0;1;1;0;0;0;0;0;1;3;1;5;3;v1.6.1;26013.200000;1351.400000
1;0;1;1;0;0;0;0;0;1;4;1;5;3;v1.6.1;21679.400000;1259.600000
1;0;1;1;0;0;0;0;0;1;1;2;5;3;v1.6.1;62139.200000;2201.400000
1;0;1;1;0;0;0;0;0;1;2;2;5;3;v1.6.1;33746.800000;1551.600000
1;0;1;1;0;0;0;0;0;1;3;2;5;3;v1.6.1;25507.400000;1355.800000
1;0;1;1;0;0;0;0;0;1;4;2;5;3;v1.6.1;22067.600000;1335.400000
1;0;1;1;0;0;0;0;0;1;1;0;15;3;v1.6.1;62283.000000;2207.800000
1;0;1;1;0;0;0;0;0;1;2;0;15;3;v1.6.1;34345.600000;1556.600000
1;0;1;1;0;0;0;0;0;1;3;0;15;3;v1.6.1;26036.000000;1353.600000
1;0;1;1;0;0;0;0;0;1;4;0;15;3;v1.6.1;21975.400000;1308.400000
1;0;1;1;0;0;0;0;0;1;1;1;15;3;v1.6.1;61362.400000;2213.600000
1;0;1;1;0;0;0;0;0;1;2;1;15;3;v1.6.1;33954.000000;1538.400000
1;0;1;1;0;0;0;0;0;1;3;1;15;3;v1.6.1;25962.000000;1343.600000
1;0;1;1;0;0;0;0;0;1;4;1;15;3;v1.6.1;21752.400000;1263.800000
1;0;1;1;0;0;0;0;0;1;1;2;15;3;v1.6.1;62285.200000;2207.600000
1;0;1;1;0;0;0;0;0;1;2;2;15;3;v1.6.1;33638.200000;1524.800000
1;0;1;1;0;0;0;0;0;1;3;2;15;3;v1.6.1;25646.600000;1353.200000
1;0;1;1;0;0;0;0;0;1;4;2;15;3;v1.6.1;22032.800000;1301.800000
1;0;1;1;0;0;0;0;0;1;1;0;0;6;v1.6.1;62328.600000;2231.800000
1;0;1;1;0;0;0;0;0;1;2;0;0;6;v1.6.1;34392.200000;1541.400000
1;0;1;1;0;0;0;0;0;1;3;0;0;6;v1.6.1;26134.000000;1351.000000
1;0;1;1;0;0;0;0;0;1;4;0;0;6;v1.6.1;22095.800000;1318.400000
1;0;1;1;0;0;0;0;0;1;1;1;0;6;v1.6.1;61447.600000;2211.200000
1;0;1;1;0;0;0;0;0;1;2;1;0;6;v1.6.1;33962.800000;1549.000000
1;0;1;1;0;0;0;0;0;1;3;1;0;6;v1.6.1;25980.000000;1361.400000
1;0;1;1;0;0;0;0;0;1;4;1;0;6;v1.6.1;21657.200000;1284.600000
1;0;1;1;0;0;0;0;0;1;1;2;0;6;v1.6.1;62048.000000;2188.600000
1;0;1;1;0;0;0;0;0;1;2;2;0;6;v1.6.1;33727.600000;1532.600000
1;0;1;1;0;0;0;0;0;1;3;2;0;6;v1.6.1;25543.600000;1346.200000
1;0;1;1;0;0;0;0;0;1;4;2;0;6;v1.6.1;22118.200000;1319.000000
1;0;1;1;0;0;0;0;0;1;1;0;5;6;v1.6.1;62374.800000;2229.000000
1;0;1;1;0;0;0;0;0;1;2;0;5;6;v1.6.1;34363.000000;1537.400000
1;0;1;1;0;0;0;0;0;1;3;0;5;6;v1.6.1;26024.800000;1346.800000
1;0;1;1;0;0;0;0;0;1;4;0;5;6;v1.6.1;21922.600000;1274.200000
1;0;1;1;0;0;0;0;0;1;1;1;5;6;v1.6.1;61458.400000;2244.400000
1;0;1;1;0;0;0;0;0;1;2;1;5;6;v1.6.1;33792.400000;1535.800000
1;0;1;1;0;0;0;0;0;1;3;1;5;6;v1.6.1;25983.800000;1353.800000
1;0;1;1;0;0;0;0;0;1;4;1;5;6;v1.6.1;21694.000000;1241.600000
1;0;1;1;0;0;0;0;0;1;1;2;5;6;v1.6.1;62173.000000;2262.600000
1;0;1;1;0;0;0;0;0;1;2;2;5;6;v1.6.1;33738.000000;1521.400000
1;0;1;1;0;0;0;0;0;1;3;2;5;6;v1.6.1;25512.400000;1287.800000
1;0;1;1;0;0;0;0;0;1;4;2;5;6;v1.6.1;21946.000000;1289.000000
1;0;1;1;0;0;0;0;0;1;1;0;15;6;v1.6.1;62255.000000;2217.000000
1;0;1;1;0;0;0;0;0;1;2;0;15;6;v1.6.1;34373.800000;1560.000000
1;0;1;1;0;0;0;0;0;1;3;0;15;6;v1.6.1;26012.400000;1347.000000
1;0;1;1;0;0;0;0;0;1;4;0;15;6;v1.6.1;22090.200000;1338.200000
1;0;1;1;0;0;0;0;0;1;1;1;15;6;v1.6.1;61456.600000;2170.800000
1;0;1;1;0;0;0;0;0;1;2;1;15;6;v1.6.1;33935.600000;1544.000000
1;0;1;1;0;0;0;0;0;1;3;1;15;6;v1.6.1;25880.200000;1376.400000
